StatusAccount__A11,StatusAccount__A12,StatusAccount__A13,StatusAccount__A14,DurationMonth,CreditHistory__A30,CreditHistory__A31,CreditHistory__A32,CreditHistory__A33,CreditHistory__A34,Purpose__A40,Purpose__A41,Purpose__A410,Purpose__A42,Purpose__A43,Purpose__A44,Purpose__A45,Purpose__A46,Purpose__A48,Purpose__A49,CreditAmount,SavingsAccount__A61,SavingsAccount__A62,SavingsAccount__A63,SavingsAccount__A64,SavingsAccount__A65,EmploymentSince__A71,EmploymentSince__A72,EmploymentSince__A73,EmploymentSince__A74,EmploymentSince__A75,InstallmentRate,StatusAndSex__A91,StatusAndSex__A92,StatusAndSex__A93,StatusAndSex__A94,Guarantors__A101,Guarantors__A102,Guarantors__A103,ResidenceSince,Property__A121,Property__A122,Property__A123,Property__A124,Age,InstallmentPlans__A141,InstallmentPlans__A142,InstallmentPlans__A143,Housing__A151,Housing__A152,Housing__A153,NCredits,Job__A171,Job__A172,Job__A173,Job__A174,NPeopleMain,Telephone__A191,Telephone__A192,ForeignWorker__A201,ForeignWorker__A202,Customer
0,0,0,1,-0.738667542842371,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.6625461078160423,0,0,1,0,0,0,0,0,1,0,0.024146916773074168,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,0.12788286796283044,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,1,0,0,2.2481943623946683,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.07487899778682308,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,1,0,0,0,-0.6636892170890771,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,0.7547634097761486,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0931358571234067,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,1,0,0,0,1,0,0,-1.6724592395536968,0,0,0,1,-0.13597449372113873,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,0,1,1,0,2
0,0,0,1,-0.9875727016121243,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.20354194165932402,1,0,0,0,0,0,0,1,0,0,-1.7645135849361147,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,-0.3118794015104515,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,2.3348689263480744,1,0,1,0,1
0,0,0,1,-0.2408572253028645,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.3073938495233537,1,0,0,0,0,0,0,1,0,0,-0.8701833340815202,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.8395941248783899,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,-1.2364778603818776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.47486267148659,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,-0.3118794015104515,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,-0.4897623840726178,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03428956065045044,0,0,0,1,0,0,0,0,0,1,0.024146916773074168,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,-1.103451486562359,0,0,1,1,0,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,-0.738667542842371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.6015818479095129,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,1.2712647685933636,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,1,0,-0.2408572253028645,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6473050428394099,0,0,0,0,1,0,0,0,1,0,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,1,0,1.1833123146987072,1,0,0,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,-0.4897623840726178,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.6207217899731907,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,1,0,0,2.4146466692238966,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,0.2569530922366421,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.21505568014074103,0,1,0,0,0,0,1,0,0,0,0.9184771676276685,1,0,0,0,1,0,0,-0.7659772668958666,0,0,1,0,0.12788286796283044,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
1,0,0,0,2.165225976138084,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.640866115026131,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,-1.6724592395536968,1,0,0,0,-0.048022039826482336,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,0,1,1,0,1
1,0,0,0,2.2481943623946683,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5375991482508673,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,0,1,0,1,0,0,0.1405047057619635,0,1,0,0,-0.8395941248783899,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,2.3348689263480744,1,0,1,0,1
0,1,0,0,2.2481943623946683,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.52791392836042,0,1,0,0,0,1,0,0,0,0,-0.8701833340815202,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,-0.3998318554051079,0,0,1,0,0,1,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,1,0,0,-0.738667542842371,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.772423552996415,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,0,0,1,1.0469866784197936,1,0,0,0,1.1833123146987072,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
1,0,0,0,0.2569530922366421,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7965257022617871,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,0,0,0,1,1,0,0,1.0469866784197936,1,0,0,0,1.0953598608040507,0,1,0,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,-0.738667542842371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.7780946469412084,1,0,0,0,0,0,0,1,0,0,-0.8701833340815202,0,0,0,1,1,0,0,-0.7659772668958666,1,0,0,0,-0.8395941248783899,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,0,1,1
0,1,0,0,1.2525737273156552,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.1715830910944742,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,0,0,1,1,0,0,1.0469866784197936,0,0,1,0,-0.6636892170890771,0,0,1,1,0,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,2
1,0,0,0,0.2569530922366421,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.1156962872482477,1,0,0,0,0,0,0,0,0,1,-0.8701833340815202,0,1,0,0,1,0,0,1.0469866784197936,0,0,0,1,0.7435500452254252,0,0,1,0,0,1,1.0270789116578085,0,0,0,1,2.3348689263480744,0,1,1,0,1
0,0,1,0,1.7503840448551617,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.540434695223264,1,0,0,0,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,1.798979491961302,0,0,1,0,0,1,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,2.2481943623946683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.5445727668232507,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,1,0,0,0,1,0,0,-0.7659772668958666,0,0,1,0,0.919454953014738,1,0,0,0,1,0,1.0270789116578085,0,0,0,1,2.3348689263480744,1,0,1,0,1
0,1,0,0,2.2481943623946683,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.3707802659053434,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.8395941248783899,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,2
0,0,0,1,-0.738667542842371,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.49754704726576376,0,0,0,0,1,0,1,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,-1.3673088482463283,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,-0.9046043153555399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7033070955442451,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,0,0,1,0,0,1,0,-0.7659772668958666,0,1,0,0,0.8315024991200816,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,0,1,1
0,0,0,1,-0.2408572253028645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.2680506352813493,1,0,0,0,0,0,0,1,0,0,0.024146916773074168,0,0,1,0,1,0,0,1.0469866784197936,1,0,0,0,0.6555975913307688,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,-1.2364778603818776,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.9212897690472425,1,0,0,0,0,1,0,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,1,0,0,0,1.6230745841719891,0,0,1,0,1,0,-0.7049259983890862,1,0,0,0,-0.4282895663715403,0,1,1,0,1
0,1,0,0,1.2525737273156552,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1888268706460714,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,-1.6724592395536968,0,0,1,0,0.5676451374361124,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,2
0,0,1,0,0.2569530922366421,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.6831038233659185,0,0,0,0,1,0,0,0,1,0,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,0.12788286796283044,1,0,0,0,1,0,1.0270789116578085,0,1,0,0,2.3348689263480744,1,0,1,0,2
1,0,0,0,-0.9046043153555399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.7915634950600928,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,0,1,0,0,1,0,0.1405047057619635,0,1,0,0,1.1833123146987072,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,2.2481943623946683,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.429972308954125,0,0,1,0,0,0,0,1,0,0,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,0,0,0,1,0.7435500452254252,1,0,0,0,0,1,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,-1.2364778603818776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.6125695924275502,0,0,0,1,0,0,0,1,0,0,0.9184771676276685,1,0,0,0,1,0,0,-0.7659772668958666,1,0,0,0,-0.22392694761579512,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,0.7547634097761486,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5457513457965079,0,0,0,0,1,0,0,0,1,0,-0.8701833340815202,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,-1.0154990326677027,0,1,0,1,0,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
1,0,0,0,-0.738667542842371,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.9017953836120151,0,1,0,0,0,0,1,0,0,0,0.9184771676276685,0,0,0,1,1,0,0,0.1405047057619635,0,0,0,1,-0.22392694761579512,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,0,1,1,0,2
0,1,0,0,-0.9875727016121243,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0616493441808799,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,0,0,1,1,0,0,1.0469866784197936,1,0,0,0,-1.1914039404570154,0,0,1,1,0,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,2.2481943623946683,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7477840675797739,0,0,0,0,1,1,0,0,0,0,0.024146916773074168,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,0.3917402296467996,1,0,0,0,0,1,-0.7049259983890862,1,0,0,0,-0.4282895663715403,0,1,1,0,1
0,0,1,0,0.2569530922366421,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.16933248521084399,1,0,0,0,0,0,1,0,0,0,-0.8701833340815202,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,-0.8395941248783899,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.738667542842371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.9166820052170979,1,0,0,0,0,0,0,0,1,0,-0.8701833340815202,0,0,0,1,1,0,0,0.1405047057619635,0,0,1,0,-0.9275465787730462,1,0,0,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,2
0,0,1,0,-1.4024146328950464,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.62993731763348,0,0,0,0,1,0,1,0,0,0,-1.7645135849361147,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,-0.5757367631944207,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,2.3348689263480744,1,0,0,1,1
1,0,0,0,1.2525737273156552,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.18617421645339416,1,0,0,0,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,1,0,-0.3998318554051079,1,0,0,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,-0.738667542842371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.9085298076714573,1,0,0,0,0,0,0,1,0,0,-0.8701833340815202,0,0,1,0,0,0,1,0.1405047057619635,0,1,0,0,0.21583532185748686,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,2.3348689263480744,1,0,1,0,1
0,1,0,0,0.2569530922366421,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3827073948836968,0,0,0,0,1,0,0,1,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,1.0953598608040507,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,-0.738667542842371,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.9110109112723044,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.3118794015104515,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,1
1,0,0,0,-0.4897623840726178,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.13176148782658753,1,0,0,0,0,0,0,0,0,1,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,-0.7516416709837335,0,0,1,0,1,0,1.0270789116578085,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,0.7547634097761486,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.3465541709856387,1,0,0,0,0,1,0,0,0,0,0.9184771676276685,0,0,0,1,1,0,0,-0.7659772668958666,0,0,1,0,-0.6636892170890771,0,0,1,0,1,0,1.0270789116578085,0,0,0,1,-0.4282895663715403,1,0,1,0,2
1,0,0,0,0.2569530922366421,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.47256446066546237,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,1,0,0,0,1,0,0,0.1405047057619635,0,1,0,0,-0.3118794015104515,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,0.2569530922366421,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.1280455035192615,1,0,0,0,0,0,0,0,1,0,-0.8701833340815202,0,0,1,0,1,0,0,-1.6724592395536968,0,0,0,1,-0.13597449372113873,0,0,1,0,0,1,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,1
1,0,0,0,-0.2408572253028645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.21701078977820842,0,0,0,1,0,0,0,1,0,0,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.6636892170890771,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
1,0,0,0,-1.0705410878687087,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.04492286179693812,1,0,0,0,0,0,0,0,1,0,-1.7645135849361147,0,0,1,0,1,0,0,1.0469866784197936,1,0,0,0,0.3037877757521432,0,0,1,0,1,0,1.0270789116578085,0,1,0,0,-0.4282895663715403,1,0,0,1,1
0,0,0,1,-0.738667542842371,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8966502836306014,0,0,0,0,1,0,0,0,0,1,-0.8701833340815202,0,0,1,0,1,0,0,1.0469866784197936,0,1,0,0,1.1833123146987072,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,0.2569530922366421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6189495731154427,0,0,0,1,0,0,0,0,1,0,0.9184771676276685,0,1,0,0,1,0,0,0.1405047057619635,0,0,1,0,-0.13597449372113873,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,2.3348689263480744,0,1,1,0,1
0,0,1,0,1.2525737273156552,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4259494862127467,1,0,0,0,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.3998318554051079,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-1.2364778603818776,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.7809301939136051,1,0,0,0,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,1,0,-0.6636892170890771,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,2.3348689263480744,1,0,1,0,1
1,0,0,0,0.2569530922366421,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.1851671880719672,1,0,0,0,0,1,0,0,0,0,-0.8701833340815202,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,3.4700761159597735,0,0,1,0,0,1,1.0270789116578085,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,0,0,1,-0.2408572253028645,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.498793270160132,0,1,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,-0.7659772668958666,1,0,0,0,-0.4877843092997643,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,1,0,0,3.2438149974736814,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.4662407817107914,0,1,0,0,0,0,1,0,0,0,0.9184771676276685,0,1,0,0,1,0,0,-0.7659772668958666,0,1,0,0,-1.0154990326677027,0,0,1,0,1,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,1,0,1,0,2
0,0,0,1,2.2481943623946683,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.9485229615311743,0,1,0,0,0,0,0,1,0,0,-0.8701833340815202,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,-1.0154990326677027,1,0,0,1,0,0,1.0270789116578085,0,1,0,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,0.2569530922366421,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29728654234024576,1,0,0,0,0,0,0,0,0,1,0.024146916773074168,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,-1.103451486562359,1,0,0,1,0,0,1.0270789116578085,0,0,1,0,2.3348689263480744,1,0,1,0,2
1,0,0,0,-1.2364778603818776,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03996065459524387,1,0,0,0,0,0,0,1,0,0,-1.7645135849361147,1,0,0,0,1,0,0,1.0469866784197936,1,0,0,0,0.7435500452254252,0,0,1,1,0,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,2
0,1,0,0,-0.6556991565857866,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.4147901911028793,1,0,0,0,0,0,1,0,0,0,-0.8701833340815202,0,1,0,0,0,0,1,1.0469866784197936,0,1,0,0,-1.103451486562359,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
1,0,0,0,-0.4897623840726178,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.7075604160028401,0,0,0,0,1,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-1.0154990326677027,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,0.2569530922366421,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.31819870126167155,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,1,0,0,-0.6636892170890771,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.9046043153555399,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.6203673466016412,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,1,0,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.3998318554051079,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,0.2569530922366421,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8760925680807252,1,0,0,0,0,0,1,0,0,0,-0.8701833340815202,0,1,0,0,1,0,0,1.0469866784197936,0,0,0,1,-1.0154990326677027,0,0,1,0,0,1,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
1,0,0,0,0.008047933466888799,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.11616597947840558,1,0,0,0,0,0,0,0,1,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,-0.8395941248783899,0,0,1,1,0,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.2408572253028645,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.02064916193973591,0,0,1,0,0,0,1,0,0,0,-1.7645135849361147,0,0,0,1,1,0,0,0.1405047057619635,1,0,0,0,-0.9275465787730462,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.2408572253028645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.41389841158006063,1,0,0,0,0,0,0,0,0,1,-1.7645135849361147,0,0,1,0,0,1,0,-1.6724592395536968,1,0,0,0,-0.22392694761579512,1,0,0,0,1,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,0,1,0,-0.9046043153555399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.24022115952076187,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,0,1,0,0,0,1,-1.6724592395536968,0,1,0,0,0.12788286796283044,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,2.3348689263480744,1,0,1,0,1
0,0,0,1,-0.4897623840726178,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.6423428356377157,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,0.6555975913307688,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,0.2569530922366421,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1725224755547903,0,0,1,0,0,1,0,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,0,0,1,-1.103451486562359,0,0,1,1,0,0,-0.7049259983890862,1,0,0,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,-1.2364778603818776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.5416809181176323,0,1,0,0,0,0,0,1,0,0,-1.7645135849361147,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,-0.13597449372113873,0,0,1,0,1,0,1.0270789116578085,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.9875727016121243,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.7568280446482331,0,0,0,1,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,0.1405047057619635,0,0,0,1,-0.3118794015104515,0,0,1,0,0,1,1.0270789116578085,0,0,1,0,2.3348689263480744,1,0,1,0,2
0,0,0,1,-0.9875727016121243,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.7213837074932741,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,1,0,0,0,-1.103451486562359,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,1,0,0,-0.9875727016121243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.8195645214125103,1,0,0,0,0,0,0,1,0,0,-1.7645135849361147,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.5757367631944207,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,0,1,2
0,0,0,1,-0.2408572253028645,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.01497806799494248,0,0,0,0,1,1,0,0,0,0,-0.8701833340815202,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,0.21583532185748686,0,0,1,0,1,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,0,0,1,-0.9046043153555399,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.9017953836120151,0,0,1,0,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,0.919454953014738,0,0,1,0,0,1,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,1,0,0,0.2569530922366421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7178392737777782,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,-1.103451486562359,0,1,0,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,2
